query_hist,current_time,生成结果
用户:七点一刻去公园,2025-07-04 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""出行"",""content"":""去公园"",""place"":""公园"",""related_person"":"""",""start_date_chinese"":"""",""start_time_chinese"":""七点一刻"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-04 19:15:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-04 10:34:12""}}"
用户:周日下午3点去机场,2025-07-04 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""出行"",""content"":""去机场"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周日"",""start_time_chinese"":""下午3点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-06 15:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-04 10:34:12""}}"
用户:下周三晚上9点去机场,2025-07-04 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""出行"",""content"":""去机场"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":""晚上9点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-09 21:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-04 10:34:12""}}"
用户:周三上午9点我要去医院体检,2025-07-04 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""就医"",""content"":""去医院体检"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周三"",""start_time_chinese"":""上午9点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-09 09:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-04 10:34:12""}}"
用户:这周三上午9点我要去医院体检,2025-07-04 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""就医"",""content"":""去医院体检"",""place"":"""",""related_person"":"""",""start_date_chinese"":""这周三"",""start_time_chinese"":""上午9点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-02 09:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-04 10:34:12"",""is_stop"":true,""reply_content"":""开始时间已经过去了，重说一下呗""}}"
用户:这周六上午9点我要去医院体检,2025-07-04 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""就医"",""content"":""去医院体检"",""place"":"""",""related_person"":"""",""start_date_chinese"":""这周六"",""start_time_chinese"":""上午9点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-05 09:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-04 10:34:12""}}"
用户:下周一上午9点我要去医院体检,2025-07-04 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""就医"",""content"":""去医院体检"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周一"",""start_time_chinese"":""上午9点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-07 09:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-04 10:34:12""}}"
用户:下周六上午9点我要去医院体检,2025-07-04 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""就医"",""content"":""去医院体检"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周六"",""start_time_chinese"":""上午9点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-12 09:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-04 10:34:12""}}"
用户:下周日上午9点我要去医院体检,2025-07-04 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""就医"",""content"":""去医院体检"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周日"",""start_time_chinese"":""上午9点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-13 09:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-04 10:34:12""}}"
用户:下下周三上午9点我要去医院体检,2025-07-04 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""就医"",""content"":""去医院体检"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下下周三"",""start_time_chinese"":""上午9点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-16 09:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-04 10:34:12""}}"
用户:7月29号上午9点我要去医院体检,2025-07-05 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""就医"",""content"":""去医院体检"",""place"":"""",""related_person"":"""",""start_date_chinese"":""7月29号"",""start_time_chinese"":""上午9点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-29 09:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 10:34:12""}}"
用户:下个月上午9点我要去医院体检,2025-07-04 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""就医"",""content"":""去医院体检"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下个月"",""start_time_chinese"":""上午9点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-08-01 09:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-04 10:34:12""}}"
用户:2025年9月29号上午9点我要去医院体检,2025-07-05 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""就医"",""content"":""去医院体检"",""place"":"""",""related_person"":"""",""start_date_chinese"":""2025年9月29号"",""start_time_chinese"":""上午9点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-09-29 09:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 10:34:12""}}"
用户:今天晚上约龙江一起吃个饭,2025-07-05 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""吃饭"",""place"":"""",""related_person"":""龙江"",""start_date_chinese"":"""",""start_time_chinese"":""今天晚上"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 10:34:12""}}"
用户:后天早晨坐火车去南京帮我记一下,2025-07-05 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""出行"",""content"":""坐火车去南京"",""place"":""南京"",""related_person"":"""",""start_date_chinese"":""后天"",""start_time_chinese"":""早晨"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 10:34:12""}}"
用户:明天博览会,2025-07-05 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""展会"",""content"":""博览会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 10:34:12""}}"
用户:帮我记一下，明天早上我要买个手手机,2025-07-05 14:34:12,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""购物"",""content"":""买个手机"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""早上"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 14:34:12""}}"
用户:下周一开需求评审会,2025-07-05 14:18:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""开需求评审会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周一"",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 14:18:12""}}"
用户:星期天下午要去看一场电影,2025-07-05 13:16:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""娱乐"",""content"":""看电影"",""place"":"""",""related_person"":"""",""start_date_chinese"":"""",""start_time_chinese"":""星期天下午"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 13:16:12""}}"
用户:明天下午我和玉龙有一个沟通会,2025-07-05 16:24:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""和玉龙有一个沟通会"",""related_person"":""玉龙"",""start_date_chinese"":""明天下午"",""start_time_chinese"":""下午"",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""end_time"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 16:24:12""}}"
用户:明早起床后读半小时书,2025-07-05 12:54:12,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""学习"",""content"":""读半小时书"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明早"",""start_time_chinese"":""起床后"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 12:54:12""}}"
用户:今晚去取快递,2025-07-05 11:22:12,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""购物"",""content"":""去取快递"",""place"":"""",""related_person"":"""",""start_date_chinese"":"""",""start_time_chinese"":""今晚"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 11:22:12""}}"
用户:今晚8点去跑步,2025-07-05 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""运动"",""content"":""去跑步"",""place"":"""",""related_person"":"""",""start_date_chinese"":""今晚"",""start_time_chinese"":""8点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-05 20:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 10:34:12""}}"
用户:周日去跑步,2025-07-05 09:29:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""运动"",""content"":""去跑步"",""place"":"""",""related_person"":"""",""start_date_chinese"":"""",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 09:29:12""}}"
用户:9月3号，我和李总约了吃饭,2025-07-05 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""和李总吃饭"",""related_person"":""李总"",""start_date_chinese"":""9月3号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""end_time"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 10:34:12""}}"
用户:9月17号我要开一个需求评审会,2025-07-05 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""开一个需求评审会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""9月17号"",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 10:34:12""}}"
用户:后天我要开一个汇报会,2025-07-05 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""开一个汇报会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""后天"",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 10:34:12""}}"
用户:9月3日是反法西斯纪念日，帮我记个日程，庆贺一下,2025-07-05 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""纪念日"",""content"":""庆贺反法西斯纪念日"",""place"":"""",""related_person"":"""",""start_date_chinese"":""9月3日"",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 10:34:12""}}"
用户:12月14号下午; 你:好嘞，啥事啊？; 用户:开需求会,2025-07-05 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""开需求会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""12月14号"",""start_time_chinese"":""下午"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 10:34:12""}}"
用户:8月1日全天参加博览会,2025-07-05 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""展会"",""content"":""参加博览会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""8月1日"",""start_time_chinese"":""8点"",""end_date_chinese"":""8月1日"",""end_time_chinese"":""20点"",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-08-01 08:00:00"",""end_time"":""2025-08-01 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 10:34:12""}}"
用户:9月1日至3日参加博览会,2025-07-05 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""展会"",""content"":""参加博览会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""9月1日"",""start_time_chinese"":"""",""end_date_chinese"":""9月3日"",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 10:34:12""}}"
用户:后天约起来约着一起去逛一逛; 你:收到嘞，啥时候开始啊？能搞多久？; 用户:后天上午9点，出去逛个两个小时,2025-07-05 21:12:00,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""一起去逛一逛"",""place"":"""",""related_person"":""老张"",""start_date_chinese"":""后天"",""start_time_chinese"":""上午9点"",""end_date_chinese"":""后天"",""end_time_chinese"":""上午11点"",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-07 09:00:00"",""end_time"":""2025-07-07 11:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 21:12:00""}}"
用户:提醒我明天取干洗衣物; 你:好嘞，几点提醒你？; 用户:七点提醒我，谢谢。,2025-07-05 10:34:12,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""购物"",""content"":""取干洗衣物"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""七点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""明天"",""remind_time_chinese"":""七点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-06 07:00:00"",""end_time"":""2025-07-06 07:00:00"",""remind_time"":""2025-07-06 07:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 10:34:12""}}"
用户:帮我记一下，后天上午3:00~5:00开需求会，在方正大厦提前半个小时提醒我,2025-07-05 10:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""开需求会"",""place"":""方正大厦"",""related_person"":"""",""start_date_chinese"":""后天"",""start_time_chinese"":""上午3:00"",""end_date_chinese"":""后天"",""end_time_chinese"":""上午5:00"",""remind_date_chinese"":""后天"",""remind_time_chinese"":""上午2:30"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-07 03:00:00"",""end_time"":""2025-07-07 02:30:00"",""remind_time"":""2025-07-07 02:30:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 10:34:12""}}"
用户:帮我记一下，我要买个手手机; 你:好嘞，啥时候提醒你呀？; 用户:明天早上吧,2025-07-05 10:34:12,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""购物"",""content"":""买个手手机"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""早上"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""明天"",""remind_time_chinese"":""早上"",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 10:34:12""}}"
用户:提醒我下周二给妈妈打电话; 你:没问题，几点提醒你？; 用户:中午十二点提醒我,2025-07-05 14:46:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""通讯"",""content"":""给妈妈打电话"",""place"":"""",""related_person"":""妈妈"",""start_date_chinese"":""下周二"",""start_time_chinese"":""中午十二点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""下周二"",""remind_time_chinese"":""中午十二点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-08 12:00:00"",""end_time"":""2025-07-08 12:00:00"",""remind_time"":""2025-07-15 12:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 14:46:28""}}"
用户:记下周末要洗车; 你:没问题，啥时候提醒你？; 用户:今晚10点提醒我,2025-07-05 09:34:44,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""生活"",""content"":""洗车"",""place"":"""",""related_person"":"""",""start_date_chinese"":"""",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""今晚"",""remind_time_chinese"":""10点"",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 09:34:44""}}"
用户:帮我建个日程; 你:好嘞，记啥事？啥时候开始？; 用户:明天中午11点,2025-07-05 09:36:35,"{""result"":{""memory_type"":""日程"",""memory_subtype"":"""",""content"":"""",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""中午11点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-06 11:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 09:36:35""}}"
用户:下午5点要开一个小时的讨论会; 你:下午5点半还有出去聚餐，可能比较赶，开一个小时的讨论会需要改个时间吗？; 用户:讨论会往前半个小时吧,2025-07-05 09:34:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""开讨论会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下午"",""start_time_chinese"":""4点30分"",""end_date_chinese"":""下午"",""end_time_chinese"":""5点30分"",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-05 16:30:00"",""end_time"":""2025-07-05 17:30:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 09:34:12""}}"
用户:帮我创建一个日程; 你:没问题，啥事？啥时候开始？; 用户:下周六晚上10:30; 你:好嘞，多久开始？在哪儿啊？; 用户:在海鲜面馆,2025-07-05 09:41:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""美食"",""content"":""在海鲜面馆"",""place"":""海鲜面馆"",""related_person"":"""",""start_date_chinese"":""下周六"",""start_time_chinese"":""晚上10:30"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-12 22:30:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 09:41:12""}}"
用户:帮我创建一个日程; 你:没问题，啥事？啥时候开始？; 用户:下周六晚上10:30; 你:好嘞，多久开始？在哪儿啊？; 用户:在海鲜面馆; 你:好的，提前多久提醒你？; 用户:提前两个小时,2025-07-05 09:26:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""在海鲜面馆"",""place"":""海鲜面馆"",""related_person"":"""",""start_date_chinese"":""下周六"",""start_time_chinese"":""晚上10:30"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""下周六"",""remind_time_chinese"":""晚上8:30"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-12 22:30:00"",""end_time"":""2025-07-12 20:30:00"",""remind_time"":""2025-07-12 20:30:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-07-05 09:26:12""}}"
