query_hist,current_time,生成结果
10月20号是我妈生日，当天早上9点提醒我打电话,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""家庭"",""content"":""打电话"",""place"":"""",""related_person"":""我妈"",""start_date_chinese"":""10月20号"",""start_time_chinese"":""早上9点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""10月20号"",""remind_time_chinese"":""早上9点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-10-20 09:00:00"",""end_time"":"""",""remind_time"":""2025-10-20 09:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
下周每天早晨7点都要晨跑，设个工作日重复闹钟,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""运动"",""content"":""晨跑"",""place"":"""",""related_person"":"""",""start_date_chinese"":"""",""start_time_chinese"":""早晨7点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-28 07:00:00"",""end_time"":""2025-06-30 07:00:00"",""remind_time"":"""",""is_repeat_time"":""是"",""repeat_freq"":""日"",""repeat_value"":""1"",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28"",""is_stop"":true,""reply_content"":""明天早上7点，行不？""}}"
帮我记下后天上午10点跟客户视频会议，记得提前15分钟提醒我,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""跟客户视频会议"",""place"":"""",""related_person"":""客户"",""start_date_chinese"":""后天"",""start_time_chinese"":""上午10点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""后天"",""remind_time_chinese"":""上午9点45分"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-29 10:00:00"",""end_time"":"""",""remind_time"":""2025-06-29 09:45:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
周五晚上7点半约了张总在CBD吃日料，别忘了订位,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""约张总在CBD吃日料"",""place"":""CBD"",""related_person"":""张总"",""start_date_chinese"":""周五"",""start_time_chinese"":""晚上7点半"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 19:30:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
下周三整个下午都要去医院体检，帮我空出来别安排其他事,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""就医"",""content"":""去医院体检"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":""下午"",""end_date_chinese"":""下周三"",""end_time_chinese"":""下午"",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
这周六早上9点陪儿子去上钢琴课，记得提醒我带琴谱,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""家庭"",""content"":""陪儿子去上钢琴课"",""place"":"""",""related_person"":""儿子"",""start_date_chinese"":""这周六"",""start_time_chinese"":""早上9点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""这周六"",""remind_time_chinese"":""早上9点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-28 09:00:00"",""end_time"":"""",""remind_time"":""2025-06-28 09:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
周一上班前提醒我带上要给李总监的合同文件,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""工作"",""content"":""带上要给李总监的合同文件"",""place"":"""",""related_person"":""李总监"",""start_date_chinese"":""周一"",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""周一"",""remind_time_chinese"":""上班前"",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
每周三晚上8点固定有瑜伽课，帮我设置成每周重复提醒,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""运动"",""content"":""瑜伽课"",""place"":"""",""related_person"":"""",""start_date_chinese"":""每周三"",""start_time_chinese"":""晚上8点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 20:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""是"",""repeat_freq"":""周"",""repeat_value"":""3"",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
下个月5号是老妈生日，提前一周提醒我买礼物,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""家庭"",""content"":""买礼物"",""place"":"""",""related_person"":""老妈"",""start_date_chinese"":""下个月5号"",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""下个月5号提前一周"",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
这周五下班前要交季度报告，设个下午4点的提醒,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""工作"",""content"":""交季度报告"",""place"":"""",""related_person"":"""",""start_date_chinese"":"""",""start_time_chinese"":""下午4点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""这周五"",""remind_time_chinese"":""下午4点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 16:00:00"",""end_time"":"""",""remind_time"":""2025-06-27 16:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
帮我记下大后天下午2点-4点要去浦东机场接客户,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""去浦东机场接客户"",""place"":""浦东机场"",""related_person"":""客户"",""start_date_chinese"":""大后天"",""start_time_chinese"":""下午2点"",""end_date_chinese"":""大后天"",""end_time_chinese"":""下午4点"",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-29 14:00:00"",""end_time"":""2025-06-29 16:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
每个月28号还房贷，设置个每月自动提醒,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""健康"",""content"":""还房贷"",""place"":"""",""related_person"":"""",""start_date_chinese"":"""",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""是"",""repeat_freq"":""月"",""repeat_value"":""28"",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
帮我记一下周五晚上7点要和朋友聚餐,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""和朋友聚餐"",""place"":"""",""related_person"":""朋友"",""start_date_chinese"":""周五"",""start_time_chinese"":""晚上7点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 19:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
下周一下午三点别忘了预约牙医,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""健康"",""content"":""预约牙医"",""place"":"""",""related_person"":"""",""start_date_chinese"":"""",""start_time_chinese"":""下周一下午3点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""下周一"",""remind_time_chinese"":""下午3点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 15:00:00"",""end_time"":"""",""remind_time"":""2025-07-01 15:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
记得提醒我周六上午去拿干洗的衣服,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""生活"",""content"":""去拿干洗的衣服"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周六"",""start_time_chinese"":""上午"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""周六"",""remind_time_chinese"":""上午"",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
双十一零点记得抢购那个空气炸锅,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""购物"",""content"":""抢购空气炸锅"",""place"":"""",""related_person"":"""",""start_date_chinese"":""双十一"",""start_time_chinese"":""零点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""双十一"",""remind_time_chinese"":""零点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-11-11 00:00:00"",""end_time"":"""",""remind_time"":""2025-11-11 00:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
下个月5号是老婆生日要买礼物和订餐厅,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""买礼物和订餐厅"",""place"":"""",""related_person"":""老婆"",""start_date_chinese"":""下个月5号"",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
这周日记得给妈妈打电话祝她生日快乐,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""家庭"",""content"":""给妈妈打电话祝她生日快乐"",""place"":"""",""related_person"":""妈妈"",""start_date_chinese"":""这周日"",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""这周日"",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
提醒我每天晚上8点要遛狗,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""习惯"",""content"":""要遛狗"",""place"":"""",""related_person"":"""",""start_date_chinese"":"""",""start_time_chinese"":""晚上8点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":""晚上8点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 20:00:00"",""end_time"":"""",""remind_time"":""2025-06-27 20:00:00"",""is_repeat_time"":""是"",""repeat_freq"":""日"",""repeat_value"":""1"",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
下周二交房租记得提前取现金,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""生活"",""content"":""交房租"",""place"":"""",""related_person"":"""",""start_date_chinese"":"""",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""下周二"",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
帮我设置每个月15号还信用卡的提醒,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""健康"",""content"":""还信用卡"",""place"":"""",""related_person"":"""",""start_date_chinese"":""每月15日"",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""每月15日"",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""是"",""repeat_freq"":""月"",""repeat_value"":""15"",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
明天下午三点记得提醒我交季度报告,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":"""",""content"":""交季度报告"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""下午三点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""明天"",""remind_time_chinese"":""下午三点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-28 15:00:00"",""end_time"":"""",""remind_time"":""2025-06-28 15:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
下周三要开部门例会，提前15分钟通知我,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""开部门例会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""下周三"",""remind_time_chinese"":""提前15分钟"",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
这周六记得买妈妈的生日礼物,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""购物"",""content"":""买妈妈的生日礼物"",""place"":"""",""related_person"":""妈妈"",""start_date_chinese"":""这周六"",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""这周六"",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
周五晚上7点有线上瑜伽课，帮我记一下,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""运动"",""content"":""线上瑜伽课"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周五"",""start_time_chinese"":""晚上7点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 19:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
11号发工资日，设置个提醒别忘还信用卡,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""健康"",""content"":""发工资日，别忘还信用卡"",""place"":"""",""related_person"":"""",""start_date_chinese"":""11号"",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""11号"",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
老王下个月5号结婚，记下来别忘准备红包,2025-06-27 13:58:28,"{""result"":{""memory_type"":""备忘"",""memory_subtype"":""生活"",""content"":""老王下个月5号结婚，准备红包"",""place"":"""",""related_person"":""老王"",""start_date_chinese"":"""",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
每个月25号提醒我交水电费,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""健康"",""content"":""交水电费"",""place"":"""",""related_person"":"""",""start_date_chinese"":""每月25日"",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""每月25日"",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""是"",""repeat_freq"":""月"",""repeat_value"":""25"",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
下个月医生预约是15号上午10点,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""就医"",""content"":""医生预约"",""place"":"""",""related_person"":""医生"",""start_date_chinese"":""下个月15号"",""start_time_chinese"":""上午10点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-15 10:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
帮我记着这周日要给植物浇水,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""健康"",""content"":""给植物浇水"",""place"":"""",""related_person"":"""",""start_date_chinese"":""这周日"",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
周三早上9点有个视频面试，提前测试好设备,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""应酬"",""content"":""视频面试"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周三"",""start_time_chinese"":""早上9点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-02 09:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
帮我记一下明天下午3点要去医院复查牙齿,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""就医"",""content"":""去医院复查牙齿"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""下午3点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-28 15:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
周三晚上7点半记得提醒我瑜伽课,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""运动"",""content"":""瑜伽课"",""place"":"""",""related_person"":"""",""start_date_chinese"":"""",""start_time_chinese"":""晚上7点半"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""周三"",""remind_time_chinese"":""晚上7点半"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 19:30:00"",""end_time"":"""",""remind_time"":""2025-06-27 19:30:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
周五早上9点和客户视频会议 大概1小时,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""和客户视频会议"",""place"":"""",""related_person"":""客户"",""start_date_chinese"":""周五"",""start_time_chinese"":""早上9点"",""end_date_chinese"":""周五"",""end_time_chinese"":""上午10点"",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 09:00:00"",""end_time"":""2025-06-27 10:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28"",""is_stop"":true,""reply_content"":""开始时间已经过去了，重说一下呗""}}"
下周六上午10点记得提醒我预约理发,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""健康"",""content"":""预约理发"",""place"":"""",""related_person"":"""",""start_date_chinese"":"""",""start_time_chinese"":""上午10点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""下周六"",""remind_time_chinese"":""上午10点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-28 10:00:00"",""end_time"":"""",""remind_time"":""2025-07-05 10:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28"",""is_stop"":true,""reply_content"":""明天上午10点，行不？""}}"
"这周日全天都要准备考试 帮我记录一下  ",2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""学习"",""content"":""准备考试"",""place"":"""",""related_person"":"""",""start_date_chinese"":""这周日"",""start_time_chinese"":""8点"",""end_date_chinese"":""这周日"",""end_time_chinese"":""20点"",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-29 08:00:00"",""end_time"":""2025-06-29 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
下个月5号上午10点要交房租 记得提醒我,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""生活"",""content"":""交房租"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下个月5号"",""start_time_chinese"":""上午10点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""下个月5号"",""remind_time_chinese"":""上午10点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-05 10:00:00"",""end_time"":"""",""remind_time"":""2025-07-05 10:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
每天晚上8点提醒我吃药,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""健康"",""content"":""吃药"",""place"":"""",""related_person"":"""",""start_date_chinese"":"""",""start_time_chinese"":""晚上8点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":""晚上8点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 20:00:00"",""end_time"":"""",""remind_time"":""2025-06-27 20:00:00"",""is_repeat_time"":""是"",""repeat_freq"":""日"",""repeat_value"":""1"",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
每周三下午4点有心理辅导 需要长期记录,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""健康"",""content"":""心理辅导"",""place"":"""",""related_person"":"""",""start_date_chinese"":"""",""start_time_chinese"":""下午4点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 16:00:00"",""end_time"":""2025-06-27 17:00:00"",""remind_time"":"""",""is_repeat_time"":""是"",""repeat_freq"":""周"",""repeat_value"":""3"",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
帮我记着每个月15号还信用卡,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""健康"",""content"":""还信用卡"",""place"":"""",""related_person"":"""",""start_date_chinese"":"""",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""是"",""repeat_freq"":""月"",""repeat_value"":""15"",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
下周二下午2点部门团建 地点在万象城,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""应酬"",""content"":""部门团建"",""place"":""万象城"",""related_person"":"""",""start_date_chinese"":""下周二"",""start_time_chinese"":""下午2点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 14:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
后天下午三点有个部门例会要开,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""部门例会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""后天"",""start_time_chinese"":""下午三点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-29 15:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
